Product_ID,Product_Name,Main_Category,Sub_Category,Price_INR,Color,Fabric,Units_Sold_30_Days,Revenue_30_Days,Stock_Status,Customer_Rating,Num_Reviews,Performance_Tier,Date_Added,Price_Band
TSI0913,Tunics & Kurtas White,Women,Tunics & Kurtas,4420.85,Navy,Cotton Sheeting,13,57471.0,Low Stock,4.65,2,Average,2025-09-27,Premium (₹3-5K)
TSI0914,Dresses Navy,Women,Dresses,3348.95,Cream,Chanderi Silk,153,512389.72,Low Stock,4.36,17,Bestseller,2024-02-11,Premium (₹3-5K)
TSI0915,Dresses Navy,Women,Dresses,2583.52,Indigo,Wool,28,72338.63,Out of Stock,4.55,4,Average,2025-08-19,Mid-Range (₹2-3K)
TSI0916,Jackets & Shrugs Multi,Women,Jackets & Shrugs,1365.21,Beige,Cotton Voile,75,102390.97,In Stock,4.72,21,Bestseller,2025-10-11,Economy (₹1-2K)
TSI0917,Kimonos & Kaftans Navy,Women,Kimonos & Kaftans,4455.28,Black,Wool,16,71284.44,Out of Stock,4.69,2,Average,2025-07-05,Premium (₹3-5K)
TSI0918,Sarees Pink,Women,Sarees,3114.13,Yellow,Cotton Textured,152,473347.31,In Stock,4.21,29,Bestseller,2024-12-04,Premium (₹3-5K)
TSI0919,Kimonos & Kaftans Beige,Women,Kimonos & Kaftans,2170.21,Green,Wool,19,41234.01,In Stock,3.62,3,Average,2025-06-18,Mid-Range (₹2-3K)
TSI0920,Tunics & Kurtas Natural,Women,Tunics & Kurtas,1719.35,Red,Chanderi Silk,7,12035.44,In Stock,3.59,1,Slow,2025-09-23,Economy (₹1-2K)
TSI0921,Jackets & Shrugs Beige,Women,Jackets & Shrugs,3123.89,Black,Cotton Cambric,5,15619.47,Out of Stock,4.31,1,Slow,2024-02-12,Premium (₹3-5K)
TSI0922,Tunics & Kurtas Indigo,Women,Tunics & Kurtas,1823.27,Red,Chanderi Silk,26,47405.06,In Stock,4.25,6,Average,2025-10-14,Economy (₹1-2K)
TSI0923,Jackets & Shrugs Beige,Women,Jackets & Shrugs,8793.28,Cream,Cotton Sheeting,93,817774.72,Out of Stock,4.77,15,Bestseller,2025-08-19,Luxury (>₹5K)
TSI0924,Kimonos & Kaftans Beige,Women,Kimonos & Kaftans,5153.72,Blue,Cotton Sheeting,1,5153.72,Out of Stock,3.6,1,Slow,2025-03-16,Luxury (>₹5K)
TSI0925,Jackets & Shrugs Green,Women,Jackets & Shrugs,3883.5,Pink,Cotton Voile,4,15534.0,In Stock,4.59,1,Slow,2024-09-18,Premium (₹3-5K)
TSI0926,Tunics & Kurtas White,Women,Tunics & Kurtas,4230.04,Pink,Silk,3,12690.11,In Stock,3.99,1,Slow,2025-08-24,Premium (₹3-5K)
TSI0927,Dresses Red,Women,Dresses,1208.91,Indigo,Cotton Cambric,45,54401.13,In Stock,3.56,7,Average,2024-11-27,Economy (₹1-2K)
TSI0928,Jackets & Shrugs Natural,Women,Jackets & Shrugs,1444.56,Red,Wool,27,39003.09,Out of Stock,4.77,5,Average,2025-11-17,Economy (₹1-2K)
TSI0929,Jackets & Shrugs Multi,Women,Jackets & Shrugs,1330.05,Emerald,Cotton Sheeting,126,167586.48,In Stock,4.44,33,Bestseller,2024-08-30,Economy (₹1-2K)
TSI0930,Sarees Green,Women,Sarees,3577.07,Navy,100% Cotton,22,78695.44,Low Stock,4.72,5,Average,2025-02-11,Premium (₹3-5K)
TSI0931,Kurtas Natural,Men,Kurtas,10541.37,Aqua,Silk,44,463820.44,In Stock,3.53,9,Average,2025-04-05,Luxury (>₹5K)
TSI0932,Shirts & Tunics Yellow,Men,Shirts & Tunics,1428.46,Yellow,Chanderi Silk,37,52853.0,In Stock,3.93,4,Average,2024-10-17,Economy (₹1-2K)
TSI0933,Pants & Pyjamas Beige,Men,Pants & Pyjamas,8658.81,Natural,Cotton Cambric,39,337693.49,Out of Stock,3.82,8,Average,2024-11-26,Luxury (>₹5K)
TSI0934,Kurtas Blue,Men,Kurtas,4109.68,Navy,Cotton Sheeting,21,86303.37,In Stock,3.99,3,Average,2024-03-25,Premium (₹3-5K)
TSI0935,Kurtas Navy,Men,Kurtas,3921.59,Black,Cotton Voile,51,200000.91,In Stock,4.75,8,Bestseller,2025-04-23,Premium (₹3-5K)
TSI0936,Pants & Pyjamas Red,Men,Pants & Pyjamas,1716.94,Indigo,Cotton Canvas,12,20603.24,In Stock,3.67,3,Average,2026-01-07,Economy (₹1-2K)
TSI0937,Pants & Pyjamas Multi,Men,Pants & Pyjamas,2701.55,Yellow,Cotton Cambric,11,29717.06,In Stock,4.46,1,Average,2025-01-23,Mid-Range (₹2-3K)
TSI0938,Shirts & Tunics Beige,Men,Shirts & Tunics,5715.46,White,Cotton Sheeting,43,245764.82,In Stock,3.97,11,Average,2024-05-10,Luxury (>₹5K)
TSI0939,Shirts & Tunics Green,Men,Shirts & Tunics,3632.85,Natural,Chanderi Silk,37,134415.5,In Stock,4.76,9,Average,2024-05-11,Premium (₹3-5K)
TSI0940,Loungewear Natural,Men,Loungewear,1828.51,Red,Cotton Voile,170,310846.38,Low Stock,4.51,28,Bestseller,2025-01-20,Economy (₹1-2K)
TSI0941,Loungewear Green,Men,Loungewear,2472.05,White,Chanderi Silk,24,59329.26,In Stock,4.69,3,Average,2024-02-17,Mid-Range (₹2-3K)
TSI0942,Pants & Pyjamas Yellow,Men,Pants & Pyjamas,5245.94,Pink,Cotton Textured,19,99672.84,In Stock,4.16,2,Average,2025-01-30,Luxury (>₹5K)
TSI0943,Kurtas Pink,Men,Kurtas,3146.45,Navy,Cotton Cambric,17,53489.71,Out of Stock,4.12,4,Average,2025-04-14,Premium (₹3-5K)
TSI0944,Pants & Pyjamas Natural,Men,Pants & Pyjamas,4271.19,Navy,Cotton Voile,45,192203.38,In Stock,3.55,7,Average,2024-10-21,Premium (₹3-5K)
TSI0945,Kurtas Indigo,Men,Kurtas,3106.53,Natural,Wool,35,108728.48,In Stock,4.05,4,Average,2024-12-26,Premium (₹3-5K)
TSI0946,Pants & Pyjamas Black,Men,Pants & Pyjamas,2274.83,Natural,Cotton Textured,191,434493.33,Low Stock,4.64,36,Bestseller,2025-01-14,Mid-Range (₹2-3K)
TSI0947,Pants & Pyjamas Beige,Men,Pants & Pyjamas,2106.81,White,Cotton Voile,23,48456.58,In Stock,4.22,3,Average,2024-09-26,Mid-Range (₹2-3K)
TSI0948,Kurtas Blue,Men,Kurtas,1858.96,Natural,Cotton Canvas,36,66922.63,In Stock,3.72,3,Average,2024-07-10,Economy (₹1-2K)
TSI0949,Pants & Pyjamas White,Men,Pants & Pyjamas,1820.54,Beige,Wool,49,89206.24,In Stock,4.12,5,Average,2025-02-12,Economy (₹1-2K)
TSI0950,Kurtas Pink,Men,Kurtas,3570.92,Cream,Chanderi Silk,14,49992.86,In Stock,3.71,2,Average,2025-09-12,Premium (₹3-5K)
TSI0951,Loungewear Green,Men,Loungewear,2709.98,Cream,Cotton Textured,5,13549.89,Low Stock,4.29,1,Slow,2025-09-30,Mid-Range (₹2-3K)
TSI0952,Shirts & Tunics Aqua,Men,Shirts & Tunics,2894.79,Multi,Silk,25,72369.85,Low Stock,3.95,5,Average,2025-07-19,Mid-Range (₹2-3K)
TSI0953,Loungewear Blue,Men,Loungewear,2339.09,Blue,Silk,12,28069.12,In Stock,3.85,1,Average,2025-07-17,Mid-Range (₹2-3K)
TSI0954,Shirts & Tunics Green,Men,Shirts & Tunics,1684.76,Beige,Wool,2,3369.52,In Stock,4.57,1,Slow,2025-02-13,Economy (₹1-2K)
TSI0955,Loungewear Indigo,Men,Loungewear,3727.89,Green,Cotton Sheeting,28,104380.79,In Stock,4.17,4,Average,2025-07-09,Premium (₹3-5K)
TSI0956,Kurtas Blue,Men,Kurtas,2496.19,Blue,Silk,2,4992.39,Low Stock,3.62,1,Slow,2024-04-25,Mid-Range (₹2-3K)
TSI0957,Loungewear White,Men,Loungewear,5130.28,Beige,Cotton Voile,47,241123.38,Out of Stock,4.71,7,Average,2025-07-17,Luxury (>₹5K)
TSI0958,Pants & Pyjamas Beige,Men,Pants & Pyjamas,4405.9,Black,Silk,34,149800.53,Low Stock,4.46,7,Average,2024-09-17,Premium (₹3-5K)
TSI0959,Pants & Pyjamas Beige,Men,Pants & Pyjamas,2341.83,Aqua,Cotton Cambric,7,16392.8,In Stock,4.1,1,Slow,2025-06-02,Mid-Range (₹2-3K)
TSI0960,Loungewear Yellow,Men,Loungewear,4481.69,Indigo,Cotton Voile,9,40335.17,Low Stock,4.36,1,Slow,2024-09-04,Premium (₹3-5K)
TSI0961,Pants & Pyjamas Navy,Men,Pants & Pyjamas,6992.21,Natural,Cotton Sheeting,9,62929.87,Low Stock,4.55,2,Slow,2024-05-26,Luxury (>₹5K)
TSI0962,Kurtas Yellow,Men,Kurtas,3445.99,Cream,Chanderi Silk,9,31013.93,In Stock,4.27,1,Slow,2024-04-08,Premium (₹3-5K)
TSI0963,Kurtas Red,Men,Kurtas,3628.48,Green,Cotton Cambric,5,18142.38,In Stock,4.23,1,Slow,2024-09-16,Premium (₹3-5K)
TSI0964,Kurtas Multi,Men,Kurtas,3046.6,Multi,Cotton Canvas,7,21326.18,In Stock,4.06,1,Slow,2025-10-19,Premium (₹3-5K)
TSI0965,Loungewear Navy,Men,Loungewear,1877.4,Emerald,Cotton Voile,31,58199.32,In Stock,3.62,3,Average,2025-02-24,Economy (₹1-2K)
TSI0966,Pants & Pyjamas Navy,Men,Pants & Pyjamas,3096.1,Aqua,Cotton Sheeting,31,95978.97,Out of Stock,3.57,7,Average,2025-12-02,Premium (₹3-5K)
TSI0967,Loungewear Multi,Men,Loungewear,2176.56,Navy,Silk,67,145829.32,Low Stock,4.8,17,Bestseller,2024-08-12,Mid-Range (₹2-3K)
TSI0968,Kurtas Red,Men,Kurtas,2504.71,Beige,Cotton Sheeting,171,428305.4,Out of Stock,4.51,45,Bestseller,2025-12-09,Mid-Range (₹2-3K)
TSI0969,Shirts & Tunics Aqua,Men,Shirts & Tunics,8840.66,Black,Cotton Cambric,43,380148.2,In Stock,4.73,7,Average,2025-10-13,Luxury (>₹5K)
TSI0970,Loungewear Aqua,Men,Loungewear,2922.19,Beige,Cotton Voile,25,73054.7,In Stock,4.8,6,Average,2025-08-26,Mid-Range (₹2-3K)
TSI0971,Shirts & Tunics Natural,Men,Shirts & Tunics,3517.89,Blue,Cotton Canvas,79,277913.26,In Stock,4.27,20,Bestseller,2025-04-29,Premium (₹3-5K)
TSI0972,Loungewear Navy,Men,Loungewear,2814.74,White,Cotton Sheeting,83,233623.49,In Stock,4.55,16,Bestseller,2024-06-09,Mid-Range (₹2-3K)
TSI0973,Loungewear Emerald,Men,Loungewear,2353.26,Red,100% Cotton,5,11766.32,Low Stock,4.77,1,Slow,2024-12-08,Mid-Range (₹2-3K)
TSI0974,Loungewear Emerald,Men,Loungewear,3066.01,Black,Wool,110,337260.66,In Stock,4.47,23,Bestseller,2024-05-27,Premium (₹3-5K)
TSI0975,Kurtas Beige,Men,Kurtas,3981.74,Yellow,Chanderi Silk,31,123433.82,Out of Stock,4.32,5,Average,2025-09-09,Premium (₹3-5K)
TSI0976,Pants & Pyjamas Multi,Men,Pants & Pyjamas,3042.16,Red,Cotton Voile,48,146023.91,In Stock,3.92,9,Average,2026-01-20,Premium (₹3-5K)
TSI0977,Loungewear Natural,Men,Loungewear,3536.96,Emerald,Cotton Textured,48,169774.12,In Stock,3.93,6,Average,2025-08-28,Premium (₹3-5K)
TSI0978,Pants & Pyjamas Emerald,Men,Pants & Pyjamas,1305.96,Black,Cotton Canvas,9,11753.65,Out of Stock,4.45,2,Slow,2025-06-02,Economy (₹1-2K)
TSI0979,Loungewear Yellow,Men,Loungewear,1992.42,Black,Silk,35,69734.62,Low Stock,4.72,7,Average,2024-06-14,Economy (₹1-2K)
TSI0980,Loungewear White,Men,Loungewear,3357.87,Emerald,Cotton Cambric,113,379439.74,In Stock,4.95,32,Bestseller,2024-06-04,Premium (₹3-5K)
TSI0981,Loungewear Natural,Men,Loungewear,7403.79,Pink,Cotton Textured,116,858839.95,In Stock,4.7,22,Bestseller,2025-12-26,Luxury (>₹5K)
TSI0982,Loungewear Black,Men,Loungewear,3321.06,Navy,Chanderi Silk,3,9963.19,Out of Stock,4.03,1,Slow,2025-01-10,Premium (₹3-5K)
TSI0983,Kurtas Multi,Men,Kurtas,3601.62,Beige,100% Cotton,36,129658.37,In Stock,4.35,8,Average,2024-09-18,Premium (₹3-5K)
TSI0984,Shirts & Tunics Emerald,Men,Shirts & Tunics,4468.24,Yellow,Cotton Textured,181,808750.65,Out of Stock,4.42,25,Bestseller,2025-06-23,Premium (₹3-5K)
TSI0985,Pants & Pyjamas Blue,Men,Pants & Pyjamas,3141.83,Black,Cotton Sheeting,24,75403.94,Low Stock,4.04,2,Average,2024-10-26,Premium (₹3-5K)
TSI0986,Loungewear Aqua,Men,Loungewear,1930.21,Blue,Cotton Voile,18,34743.83,Out of Stock,4.76,3,Average,2024-07-22,Economy (₹1-2K)
TSI0987,Loungewear Aqua,Men,Loungewear,1754.87,Beige,Wool,22,38607.04,In Stock,3.77,4,Average,2025-10-21,Economy (₹1-2K)
TSI0988,Shirts & Tunics Black,Men,Shirts & Tunics,2254.74,Yellow,Cotton Voile,28,63132.71,In Stock,3.53,6,Average,2026-01-16,Mid-Range (₹2-3K)
TSI0989,Loungewear Aqua,Men,Loungewear,7262.3,Multi,Cotton Canvas,146,1060295.42,In Stock,4.71,15,Bestseller,2025-07-24,Luxury (>₹5K)
TSI0990,Pants & Pyjamas Beige,Men,Pants & Pyjamas,1251.36,Indigo,Cotton Sheeting,27,33786.62,In Stock,4.31,5,Average,2024-11-19,Economy (₹1-2K)
TSI0991,Pants & Pyjamas Indigo,Men,Pants & Pyjamas,3930.37,Multi,Cotton Sheeting,56,220100.6,In Stock,4.58,15,Bestseller,2024-06-23,Premium (₹3-5K)
TSI0992,Loungewear Beige,Men,Loungewear,3786.95,Pink,Cotton Canvas,4,15147.81,In Stock,3.73,1,Slow,2026-01-06,Premium (₹3-5K)
TSI0993,Kurtas Indigo,Men,Kurtas,2050.27,White,Chanderi Silk,18,36904.83,Out of Stock,4.22,4,Average,2025-01-20,Mid-Range (₹2-3K)
TSI0994,Loungewear Cream,Men,Loungewear,1614.52,Multi,Chanderi Silk,17,27446.87,In Stock,4.17,2,Average,2025-11-01,Economy (₹1-2K)
TSI0995,Shirts & Tunics Yellow,Men,Shirts & Tunics,4039.22,Navy,Cotton Voile,20,80784.43,Low Stock,4.45,4,Average,2025-09-21,Premium (₹3-5K)
TSI0996,Pants & Pyjamas Green,Men,Pants & Pyjamas,3312.16,Blue,Cotton Sheeting,4,13248.64,In Stock,4.05,1,Slow,2024-09-01,Premium (₹3-5K)
TSI0997,Loungewear Emerald,Men,Loungewear,1948.77,White,Cotton Canvas,30,58463.18,Low Stock,3.82,7,Average,2025-01-27,Economy (₹1-2K)
TSI0998,Shirts & Tunics Beige,Men,Shirts & Tunics,2260.83,Yellow,Cotton Voile,20,45216.52,Low Stock,4.45,3,Average,2024-12-08,Mid-Range (₹2-3K)
TSI0999,Shirts & Tunics Multi,Men,Shirts & Tunics,1591.56,Black,Wool,7,11140.95,Low Stock,4.15,1,Slow,2025-10-20,Economy (₹1-2K)
TSI1000,Shirts & Tunics Multi,Men,Shirts & Tunics,1986.35,Blue,Cotton Sheeting,5,9931.75,In Stock,4.42,1,Slow,2025-08-07,Economy (₹1-2K)
TSI1001,Kurtas Pink,Men,Kurtas,2290.98,Blue,Silk,15,34364.74,Out of Stock,3.61,2,Average,2025-01-08,Mid-Range (₹2-3K)
TSI1002,Loungewear Green,Men,Loungewear,2103.24,Emerald,Silk,28,58890.8,In Stock,4.76,3,Average,2024-09-23,Mid-Range (₹2-3K)
TSI1003,Kurtas Yellow,Men,Kurtas,3871.64,Emerald,Cotton Voile,2,7743.27,In Stock,4.66,1,Slow,2025-02-12,Premium (₹3-5K)
TSI1004,Kurtas Navy,Men,Kurtas,3444.36,Navy,Cotton Textured,6,20666.17,In Stock,4.74,1,Slow,2024-11-18,Premium (₹3-5K)
TSI1005,Kurtas Aqua,Men,Kurtas,5917.95,Yellow,Cotton Voile,198,1171753.89,In Stock,4.54,36,Bestseller,2026-01-08,Luxury (>₹5K)
TSI1006,Loungewear Emerald,Men,Loungewear,3401.8,Aqua,Chanderi Silk,15,51027.06,In Stock,4.3,1,Average,2025-05-12,Premium (₹3-5K)
TSI1007,Kurtas Yellow,Men,Kurtas,3104.24,Aqua,Cotton Canvas,7,21729.67,Out of Stock,3.97,1,Slow,2024-09-10,Premium (₹3-5K)
TSI1008,Shirts & Tunics Indigo,Men,Shirts & Tunics,5344.07,Black,Silk,100,534407.35,In Stock,4.93,16,Bestseller,2024-09-24,Luxury (>₹5K)
TSI1009,Kurtas Yellow,Men,Kurtas,1836.25,Multi,Chanderi Silk,8,14689.99,In Stock,3.79,1,Slow,2025-12-16,Economy (₹1-2K)
TSI1010,Pants & Pyjamas Black,Men,Pants & Pyjamas,7399.85,Natural,Cotton Canvas,35,258994.85,Out of Stock,3.89,7,Average,2025-04-23,Luxury (>₹5K)
TSI1011,Pants & Pyjamas Navy,Men,Pants & Pyjamas,1325.2,Natural,Silk,6,7951.18,Low Stock,3.87,1,Slow,2024-06-07,Economy (₹1-2K)
TSI1012,Kurtas Beige,Men,Kurtas,3525.83,Blue,Wool,33,116352.27,In Stock,3.51,6,Average,2025-01-20,Premium (₹3-5K)
TSI1013,Pants & Pyjamas Yellow,Men,Pants & Pyjamas,3909.66,Natural,Cotton Canvas,151,590359.38,In Stock,4.82,19,Bestseller,2025-04-18,Premium (₹3-5K)
TSI1014,Loungewear Indigo,Men,Loungewear,2464.16,Aqua,Cotton Voile,37,91174.1,In Stock,4.28,8,Average,2026-01-28,Mid-Range (₹2-3K)
TSI1015,Kurtas Indigo,Men,Kurtas,1803.65,Black,Cotton Voile,44,79360.56,In Stock,4.17,11,Average,2024-08-30,Economy (₹1-2K)
TSI1016,Loungewear Yellow,Men,Loungewear,2633.6,Green,Wool,161,424009.08,In Stock,4.98,44,Bestseller,2025-07-17,Mid-Range (₹2-3K)
TSI1017,Kurtas Pink,Men,Kurtas,3333.13,Pink,Cotton Voile,123,409974.46,In Stock,4.52,22,Bestseller,2024-08-02,Premium (₹3-5K)
TSI1018,Loungewear Black,Men,Loungewear,3208.66,Pink,Silk,20,64173.16,In Stock,3.85,4,Average,2025-08-12,Premium (₹3-5K)
TSI1019,Shirts & Tunics Yellow,Men,Shirts & Tunics,3791.17,Aqua,Cotton Sheeting,33,125108.59,In Stock,4.22,5,Average,2025-11-04,Premium (₹3-5K)
TSI1020,Pants & Pyjamas Emerald,Men,Pants & Pyjamas,1818.46,Emerald,Wool,39,70919.83,In Stock,3.88,6,Average,2024-05-18,Economy (₹1-2K)
TSI1021,Loungewear Emerald,Men,Loungewear,3964.51,Yellow,Cotton Sheeting,60,237870.36,Out of Stock,4.73,14,Bestseller,2024-03-04,Premium (₹3-5K)
TSI1022,Loungewear Natural,Men,Loungewear,4272.49,Cream,Silk,17,72632.41,In Stock,3.83,3,Average,2025-09-10,Premium (₹3-5K)
TSI1023,Loungewear Multi,Men,Loungewear,4343.22,Cream,Cotton Cambric,2,8686.44,In Stock,3.69,1,Slow,2025-09-14,Premium (₹3-5K)
TSI1024,Kurtas Black,Men,Kurtas,4414.3,Natural,Cotton Canvas,49,216300.85,In Stock,4.54,10,Average,2025-08-02,Premium (₹3-5K)
TSI1025,Shirts & Tunics White,Men,Shirts & Tunics,1887.59,Blue,Cotton Textured,6,11325.54,In Stock,4.13,1,Slow,2024-09-02,Economy (₹1-2K)
TSI1026,Kurtas Navy,Men,Kurtas,5410.62,White,Cotton Sheeting,185,1000964.64,Out of Stock,4.7,30,Bestseller,2025-01-30,Luxury (>₹5K)
TSI1027,Loungewear Blue,Men,Loungewear,3180.46,Beige,Cotton Textured,43,136759.93,In Stock,3.89,4,Average,2024-07-14,Premium (₹3-5K)
TSI1028,Kurtas Blue,Men,Kurtas,2249.43,Aqua,Silk,25,56235.8,In Stock,3.83,6,Average,2025-08-20,Mid-Range (₹2-3K)
TSI1029,Kurtas Emerald,Men,Kurtas,2830.61,Red,Cotton Sheeting,37,104732.75,In Stock,4.72,8,Average,2025-07-15,Mid-Range (₹2-3K)
TSI1030,Kurtas Indigo,Men,Kurtas,2562.12,Red,Cotton Canvas,21,53804.48,Low Stock,4.63,2,Average,2024-04-19,Mid-Range (₹2-3K)
TSI1031,Pants & Pyjamas Indigo,Men,Pants & Pyjamas,1378.64,Red,Cotton Sheeting,26,35844.73,In Stock,4.75,5,Average,2024-05-19,Economy (₹1-2K)
TSI1032,Loungewear Aqua,Men,Loungewear,2226.7,Natural,Cotton Sheeting,30,66800.95,Out of Stock,3.89,3,Average,2024-06-14,Mid-Range (₹2-3K)
TSI1033,Shirts & Tunics White,Men,Shirts & Tunics,6279.53,Aqua,Chanderi Silk,42,263740.14,In Stock,4.76,5,Average,2024-12-01,Luxury (>₹5K)
TSI1034,Kurtas Red,Men,Kurtas,3526.87,Black,Cotton Canvas,31,109333.07,In Stock,4.32,8,Average,2024-10-07,Premium (₹3-5K)
TSI1035,Kurtas Cream,Men,Kurtas,2096.1,Black,Cotton Voile,15,31441.47,Out of Stock,4.03,4,Average,2025-12-13,Mid-Range (₹2-3K)
TSI1036,Kurtas White,Men,Kurtas,2774.63,Green,Cotton Textured,44,122083.64,Out of Stock,3.68,11,Average,2024-03-07,Mid-Range (₹2-3K)
TSI1037,Kurtas Black,Men,Kurtas,5202.05,Cream,Cotton Voile,45,234092.3,In Stock,4.12,6,Average,2025-03-07,Luxury (>₹5K)
TSI1038,Pants & Pyjamas Aqua,Men,Pants & Pyjamas,2532.4,Aqua,Cotton Textured,23,58245.13,In Stock,3.9,5,Average,2025-02-21,Mid-Range (₹2-3K)
TSI1039,Kurtas White,Men,Kurtas,2349.31,Beige,Wool,33,77527.11,In Stock,4.68,9,Average,2025-11-05,Mid-Range (₹2-3K)
TSI1040,Loungewear Natural,Men,Loungewear,5863.34,Aqua,Cotton Cambric,31,181763.54,In Stock,3.77,6,Average,2026-01-18,Luxury (>₹5K)
TSI1041,Kurtas Black,Men,Kurtas,3452.23,Multi,Cotton Voile,36,124280.17,Low Stock,4.49,4,Average,2024-02-22,Premium (₹3-5K)
TSI1042,Kurtas Emerald,Men,Kurtas,4318.89,Black,Wool,90,388699.9,In Stock,4.57,26,Bestseller,2024-05-09,Premium (₹3-5K)
TSI1043,Pants & Pyjamas Navy,Men,Pants & Pyjamas,3986.61,Navy,Cotton Voile,24,95678.57,In Stock,4.08,5,Average,2025-06-03,Premium (₹3-5K)
TSI1044,Pants & Pyjamas Emerald,Men,Pants & Pyjamas,2666.5,Pink,Cotton Voile,167,445305.43,Low Stock,4.28,47,Bestseller,2024-06-17,Mid-Range (₹2-3K)
TSI1045,Shirts & Tunics Cream,Men,Shirts & Tunics,1246.14,Emerald,Wool,4,4984.56,In Stock,4.74,1,Slow,2025-02-26,Economy (₹1-2K)
TSI1046,Kurtas Black,Men,Kurtas,2650.18,Black,Wool,27,71554.84,In Stock,4.79,2,Average,2025-06-03,Mid-Range (₹2-3K)
TSI1047,Kurtas Yellow,Men,Kurtas,3222.71,Natural,Cotton Cambric,53,170803.7,In Stock,4.55,7,Bestseller,2024-04-15,Premium (₹3-5K)
TSI1048,Shirts & Tunics Pink,Men,Shirts & Tunics,2276.86,Natural,Silk,140,318759.96,Low Stock,4.31,39,Bestseller,2025-11-13,Mid-Range (₹2-3K)
TSI1049,Pants & Pyjamas Aqua,Men,Pants & Pyjamas,5707.69,Blue,Cotton Sheeting,33,188353.62,In Stock,3.98,6,Average,2024-06-30,Luxury (>₹5K)
TSI1050,Kurtas Emerald,Men,Kurtas,1282.55,Beige,Cotton Textured,163,209055.65,In Stock,4.37,41,Bestseller,2024-08-23,Economy (₹1-2K)
TSI1051,Kurtas Indigo,Men,Kurtas,2500.02,Indigo,Wool,145,362502.33,In Stock,4.56,31,Bestseller,2025-01-31,Mid-Range (₹2-3K)
TSI1052,Kurtas Natural,Men,Kurtas,2901.14,Navy,Cotton Cambric,19,55121.69,In Stock,4.35,2,Average,2024-08-21,Mid-Range (₹2-3K)
TSI1053,Kurtas Yellow,Men,Kurtas,1348.7,Blue,Cotton Voile,9,12138.27,Low Stock,3.79,2,Slow,2024-08-03,Economy (₹1-2K)
TSI1054,Kurtas Red,Men,Kurtas,4329.42,Aqua,Cotton Sheeting,6,25976.53,Low Stock,3.5,1,Slow,2025-04-09,Premium (₹3-5K)
TSI1055,Pants & Pyjamas Natural,Men,Pants & Pyjamas,2829.66,Cream,Cotton Sheeting,18,50933.85,Low Stock,4.44,2,Average,2025-12-06,Mid-Range (₹2-3K)
TSI1056,Kurtas Navy,Men,Kurtas,4047.2,Natural,Chanderi Silk,14,56660.83,Low Stock,4.37,1,Average,2024-05-29,Premium (₹3-5K)
TSI1057,Loungewear Red,Men,Loungewear,6886.59,White,100% Cotton,7,48206.15,Low Stock,3.58,1,Slow,2025-04-01,Luxury (>₹5K)
TSI1058,Kurtas Multi,Men,Kurtas,2260.09,Green,Cotton Canvas,46,103964.37,Low Stock,4.25,12,Average,2025-07-26,Mid-Range (₹2-3K)
TSI1059,Loungewear Beige,Men,Loungewear,3399.35,Cream,Silk,29,98581.2,In Stock,4.41,5,Average,2024-08-02,Premium (₹3-5K)
TSI1060,Kurtas Aqua,Men,Kurtas,4398.49,Yellow,Chanderi Silk,86,378270.48,In Stock,4.61,25,Bestseller,2024-02-09,Premium (₹3-5K)
TSI1061,Shirts & Tunics Black,Men,Shirts & Tunics,2768.31,Black,100% Cotton,14,38756.39,In Stock,4.61,3,Average,2025-04-06,Mid-Range (₹2-3K)
TSI1062,Pants & Pyjamas Red,Men,Pants & Pyjamas,3549.44,Beige,Cotton Textured,8,28395.56,In Stock,3.87,1,Slow,2025-05-01,Premium (₹3-5K)
TSI1063,Pants & Pyjamas Multi,Men,Pants & Pyjamas,2719.11,Natural,Cotton Canvas,19,51663.14,In Stock,4.76,2,Average,2025-11-15,Mid-Range (₹2-3K)
TSI1064,Pants & Pyjamas Multi,Men,Pants & Pyjamas,1417.28,Indigo,Cotton Textured,21,29762.86,Low Stock,4.46,3,Average,2024-04-30,Economy (₹1-2K)
TSI1065,Kurtas Blue,Men,Kurtas,4597.38,Black,100% Cotton,33,151713.65,In Stock,4.48,7,Average,2024-04-04,Premium (₹3-5K)
TSI1066,Shirts & Tunics Pink,Men,Shirts & Tunics,2390.6,Aqua,Silk,19,45421.43,In Stock,3.67,3,Average,2025-08-07,Mid-Range (₹2-3K)
TSI1067,Loungewear Emerald,Men,Loungewear,2832.7,Multi,Cotton Canvas,32,90646.36,In Stock,4.59,4,Average,2025-04-28,Mid-Range (₹2-3K)
TSI1068,Shirts & Tunics Black,Men,Shirts & Tunics,2037.91,Natural,100% Cotton,19,38720.34,In Stock,4.29,2,Average,2026-01-03,Mid-Range (₹2-3K)
TSI1069,Loungewear Multi,Men,Loungewear,2787.36,Beige,Wool,72,200690.06,In Stock,4.66,19,Bestseller,2025-07-23,Mid-Range (₹2-3K)
TSI1070,Loungewear Multi,Men,Loungewear,3129.25,Navy,Cotton Cambric,2,6258.51,Out of Stock,3.76,1,Slow,2025-02-02,Premium (₹3-5K)
TSI1071,Dresses Emerald,Kids,Dresses,1328.77,Emerald,Silk,12,15945.25,Out of Stock,3.96,3,Average,2025-07-06,Economy (₹1-2K)
TSI1072,Tops & Shirts Black,Kids,Tops & Shirts,855.46,Multi,Cotton Textured,5,4277.31,Low Stock,4.22,1,Slow,2025-01-10,Budget (<₹1K)
